NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
834,68.38135,299.2056,200.68546,196.15646,-180.28586,48.51768,-9.024507,-179.13474,-123.712135,-12.405886,77.9643,-106.70366,-6.3340287,-77.124,-10.348085,-99.84161,-100.081856,-198.88855,-62.603413,-229.59752,143.79227,168.53304,-133.33063,68.29572,114.36159,192.4528,-102.931175,-6.59352,186.27744,133.1511,72.01127,-59.000755
149,9.0084915,31.748787,1.0574551,3.788021,-1.5582628,-7.4924984,-8.698335,4.3168087,8.594159,-8.997815,14.421456,-11.681451,12.962605,10.363497,0.63610303,5.504789,3.3020356,-3.5867488,4.9032025,-14.001882,-5.565297,4.2842393,-10.343987,-9.430742,-8.297792,6.0010695,1.5826,-11.288919,9.680852,-5.977284,12.610914,4.2267933
6136,9.031831,31.832973,1.0214305,3.728894,-1.5035847,-7.5295033,-8.731932,4.363452,8.656581,-9.041043,14.469881,-11.708922,13.013254,10.412737,0.62228286,5.5750265,3.3513274,-3.5590122,4.9645987,-14.000321,-5.585311,4.2417364,-10.307138,-9.499569,-8.331625,6.0071063,1.631702,-11.315731,9.695379,-6.009241,12.656734,4.2217836
6731,9.021417,31.79472,1.0485854,3.7720788,-1.5433655,-7.5069785,-8.713971,4.3303037,8.616755,-9.016573,14.44564,-11.697363,12.985711,10.382677,0.6304984,5.52994,3.3196495,-3.582193,4.926645,-14.011844,-5.571418,4.2739706,-10.336811,-9.457403,-8.309469,6.0096183,1.5983199,-11.302174,9.693487,-5.987605,12.632612,4.224197
227,23.414757,94.52674,42.82516,45.32628,-39.482605,2.2245362,-10.587305,-32.51914,-16.497374,-11.516511,30.925228,-34.05977,12.17375,-5.382221,-1.133758,-15.384389,-17.630125,-45.21371,-8.346559,-61.969887,23.280394,40.126236,-38.932583,4.7278214,14.749332,46.07206,-20.519615,-13.340388,49.1029,21.222584,27.169815,-7.25934
2893,9.023855,31.806255,1.0315651,3.744235,-1.5177513,-7.518226,-8.721114,4.350321,8.63866,-9.027808,14.454615,-11.699518,12.997723,10.39806,0.6261927,5.555184,3.3371866,-3.5661986,4.9472632,-13.998116,-5.578783,4.253194,-10.315075,-9.479624,-8.32148,6.0045805,1.6184709,-11.306615,9.691039,-5.9996085,12.642271,4.2233315
8006,9.031831,31.832973,1.0214305,3.728894,-1.5035847,-7.5295033,-8.731932,4.363452,8.656581,-9.041044,14.469881,-11.708922,13.013253,10.412735,0.62228286,5.5750265,3.3513274,-3.5590124,4.9645987,-14.000322,-5.585311,4.241736,-10.307138,-9.49957,-8.331625,6.0071063,1.6317021,-11.315731,9.69538,-6.0092406,12.656734,4.2217836
6035,68.283905,298.87054,200.80118,196.32616,-180.45226,48.65843,-8.898345,-179.30672,-123.92957,-12.245431,77.78171,-106.587074,-6.516177,-77.30622,-10.311939,-100.070724,-100.236855,-198.97226,-62.79384,-229.57742,143.88158,168.66127,-133.40941,68.52911,114.499664,192.4264,-103.083984,-6.47419,186.22711,133.27742,71.833275,-59.001617
8205,68.08724,298.20352,201.01674,196.62802,-180.75815,48.936394,-8.653005,-179.647,-124.34661,-11.931463,77.424484,-106.35068,-6.86667,-77.663574,-10.251694,-100.498825,-100.52065,-199.12646,-63.141373,-229.5274,144.06844,168.89406,-133.52841,68.9715,114.78047,192.37553,-103.365715,-6.2285314,186.1329,133.53198,71.48068,-59.018417
218,69.34687,302.54422,198.68372,192.55026,-177.1728,46.91654,-10.576067,-177.0861,-120.70974,-14.422611,80.20425,-107.79544,-3.856137,-74.886734,-11.373799,-96.066025,-97.23084,-197.25578,-58.998344,-229.26321,143.11461,166.06279,-130.68051,64.71593,113.15537,192.65584,-100.17085,-7.4430094,186.98128,131.86511,74.01009,-59.761913
2136,65.41188,285.36963,188.28918,183.62816,-168.68918,44.49647,-9.715441,-167.55832,-114.64481,-13.093145,75.329414,-101.736084,-4.027482,-70.98543,-10.057705,-92.15383,-92.9008,-186.93169,-57.207798,-217.066,134.67691,158.11507,-125.29152,62.23428,106.57309,181.74089,-95.78465,-7.391079,176.45892,124.42606,69.43118,-55.477028
2378,63.35766,276.17035,182.36075,178.54337,-163.82524,42.96402,-9.388615,-162.01743,-111.03712,-12.542784,72.82145,-98.52495,-3.9270117,-68.5883,-9.338129,-89.76855,-90.35264,-181.0831,-56.066463,-210.32735,129.79738,153.5681,-122.331566,60.620728,102.695015,175.65492,-93.21797,-7.550086,170.58777,120.086334,67.10347,-53.048763
4149,63.446636,276.48312,182.23482,178.34206,-163.63866,42.82956,-9.513094,-161.85289,-110.81555,-12.700189,73.0001,-98.62998,-3.7425425,-68.41079,-9.386469,-89.52118,-90.17856,-180.989,-55.850533,-210.33441,129.72273,153.42175,-122.21379,60.375744,102.57242,175.68051,-93.04798,-7.6522703,170.64122,119.970695,67.27264,-53.0661
5631,73.04346,319.7867,213.78319,207.8949,-191.32361,51.692596,-9.830652,-191.05154,-131.60701,-13.6853485,83.5397,-113.949356,-6.5593863,-82.225876,-11.6503315,-105.38316,-105.99893,-211.85529,-65.61465,-244.59991,154.11478,178.78458,-140.61862,72.02632,122.46284,205.75644,-108.88083,-6.6463594,198.99326,142.36646,77.291855,-63.91405
7560,69.34598,302.54034,198.6816,192.5485,-177.17113,46.916115,-10.5758095,-177.08418,-120.7086,-14.422233,80.203094,-107.79408,-3.8562865,-74.886024,-11.373498,-96.06534,-97.23003,-197.25366,-58.998093,-229.26064,143.11288,166.06119,-130.67943,64.715546,113.15407,192.6535,-100.17003,-7.4429283,186.97902,131.86362,74.009026,-59.76101
2781,64.04957,278.5798,180.89983,175.9526,-161.58156,41.792614,-10.515831,-160.51003,-108.84634,-13.997164,74.43125,-99.3038,-2.135096,-66.95561,-10.055944,-87.04582,-88.30079,-179.89488,-53.48698,-210.07144,129.2781,151.78206,-120.44115,58.04028,101.7895,175.7842,-91.231316,-8.185426,171.07393,119.12825,68.542274,-53.56271
2717,63.85024,277.91388,181.50485,177.06165,-162.51456,42.183254,-10.136241,-161.04904,-109.64999,-13.495232,73.89422,-99.09395,-2.7761981,-67.52586,-9.735424,-88.109695,-89.136116,-180.41367,-54.539066,-210.27005,129.43239,152.53036,-121.31681,59.02208,102.05527,175.79326,-92.03789,-8.048777,170.93152,119.44582,68.0848,-53.29726
2772,63.33617,276.09485,182.39056,178.59056,-163.86922,42.996338,-9.3588,-162.05695,-111.089966,-12.505081,72.77864,-98.49952,-3.9710433,-68.63085,-9.326946,-89.82715,-90.39369,-181.10527,-56.11733,-210.32526,129.8156,153.60255,-122.35859,60.678944,102.72475,175.64874,-93.25808,-7.5251584,170.57504,120.11426,67.06278,-53.04515
799,63.340054,276.10852,182.38515,178.58195,-163.86124,42.990505,-9.364193,-162.0498,-111.08041,-12.511901,72.78639,-98.504105,-3.963069,-68.62316,-9.329001,-89.816505,-90.38622,-181.10124,-56.108067,-210.32562,129.81235,153.59628,-122.35361,60.668377,102.71941,175.64986,-93.25079,-7.529632,170.57738,120.10923,67.07014,-53.04586
152,68.787155,300.6305,200.09317,195.20477,-179.40805,47.898712,-9.597962,-178.37334,-122.68415,-13.131721,78.78595,-107.181175,-5.480519,-76.30409,-10.578417,-98.68692,-99.26495,-198.4426,-61.590164,-229.61792,143.45027,167.84338,-132.76317,67.1559,113.80073,192.56499,-102.133965,-7.056171,186.52098,132.61855,72.786934,-59.089634
4672,68.78875,300.63757,200.09785,195.20906,-179.41206,47.899895,-9.59818,-178.37761,-122.68704,-13.132083,78.78781,-107.18367,-5.4807057,-76.30598,-10.578824,-98.68903,-99.26716,-198.44724,-61.591385,-229.6232,143.45392,167.8471,-132.76585,67.157364,113.80361,192.56964,-102.13618,-7.05616,186.5254,132.62183,72.788704,-59.091316
2178,67.12323,292.356,190.58942,184.6726,-169.84454,44.494164,-10.732444,-169.58302,-115.12361,-14.488533,77.94872,-104.17858,-2.778931,-71.144104,-10.992205,-91.555145,-92.87044,-189.3837,-56.00444,-220.75262,137.01494,159.411,-125.691376,61.27903,108.087814,185.27208,-95.823,-7.7996173,180.10504,126.16126,71.84077,-57.231316
6744,68.78875,300.63757,200.09784,195.20905,-179.41206,47.899895,-9.59818,-178.37761,-122.68704,-13.132083,78.78781,-107.18367,-5.4807057,-76.30598,-10.578824,-98.689026,-99.26715,-198.44722,-61.591385,-229.6232,143.45392,167.8471,-132.76585,67.157364,113.80361,192.56963,-102.13618,-7.05616,186.5254,132.62183,72.788704,-59.091316
6094,68.78875,300.63757,200.09785,195.20906,-179.41206,47.899895,-9.59818,-178.37761,-122.68704,-13.132083,78.78781,-107.18367,-5.4807057,-76.30598,-10.578824,-98.68903,-99.26716,-198.44724,-61.591385,-229.6232,143.45392,167.8471,-132.76585,67.157364,113.80361,192.56964,-102.13618,-7.05616,186.5254,132.62183,72.788704,-59.091316
2601,68.78875,300.63757,200.09785,195.20906,-179.41206,47.899895,-9.59818,-178.37761,-122.68704,-13.132083,78.78781,-107.18367,-5.4807057,-76.30598,-10.578824,-98.68903,-99.26716,-198.44724,-61.591385,-229.6232,143.45392,167.8471,-132.76585,67.157364,113.80361,192.56964,-102.13618,-7.05616,186.5254,132.62183,72.788704,-59.091316
5897,68.78857,300.63672,200.09726,195.2085,-179.41154,47.899734,-9.598166,-178.37706,-122.68665,-13.132055,78.7876,-107.18337,-5.480663,-76.305725,-10.578778,-98.68875,-99.26687,-198.44664,-61.59121,-229.62254,143.45346,167.84663,-132.7655,67.15716,113.80324,192.56906,-102.13588,-7.0561724,186.52487,132.6214,72.788506,-59.09111
320,68.78875,300.63757,200.09785,195.20906,-179.41206,47.899895,-9.59818,-178.37761,-122.68704,-13.132083,78.78781,-107.18367,-5.4807057,-76.30598,-10.578824,-98.68903,-99.26716,-198.44724,-61.591385,-229.6232,143.45392,167.8471,-132.76585,67.157364,113.80361,192.56964,-102.13618,-7.05616,186.5254,132.62183,72.788704,-59.091316
7661,68.787346,300.63135,200.09377,195.20534,-179.40857,47.89888,-9.597977,-178.3739,-122.68453,-13.131749,78.78617,-107.18147,-5.480562,-76.304344,-10.578464,-98.68722,-99.26525,-198.4432,-61.59034,-229.61858,143.45073,167.84389,-132.76352,67.156105,113.8011,192.56557,-102.13426,-7.0561585,186.52153,132.61897,72.78714,-59.089844
3956,68.787155,300.6305,200.09315,195.20477,-179.40805,47.898712,-9.597962,-178.37334,-122.68414,-13.13172,78.78595,-107.18117,-5.480519,-76.30409,-10.578417,-98.68691,-99.264946,-198.4426,-61.59016,-229.6179,143.45027,167.84338,-132.76317,67.1559,113.80073,192.56497,-102.13397,-7.056171,186.52097,132.61855,72.786934,-59.089634
6034,68.790886,300.6449,200.09212,195.19894,-179.40341,47.895824,-9.602048,-178.37209,-122.67908,-13.137101,78.79321,-107.18598,-5.4743805,-76.300186,-10.581583,-98.67895,-99.25939,-198.44241,-61.581707,-229.62158,143.45204,167.84016,-132.75821,67.14796,113.800514,192.56963,-102.12866,-7.058023,186.52675,132.6184,72.79343,-59.09337
7621,66.322174,290.55652,195.98643,191.81992,-176.34767,47.74552,-8.417981,-175.22406,-121.24041,-11.520855,75.43189,-103.60803,-6.6406612,-75.721306,-9.928107,-98.09663,-98.01845,-194.16826,-61.620087,-223.8443,140.37433,164.81529,-130.3371,67.314026,111.875854,187.47139,-100.876945,-6.0888853,181.50238,130.17519,69.5372,-57.406273
555,65.302864,286.3474,194.02724,190.09746,-174.79088,47.552307,-8.009474,-173.6657,-120.38197,-10.951306,74.10428,-102.10782,-6.98025,-75.29398,-9.692142,-97.585236,-97.28379,-192.16441,-61.410683,-221.26724,138.93898,163.31306,-129.11812,67.142746,110.90929,185.22252,-100.142654,-5.744549,179.31624,128.98064,68.24423,-56.68336
7270,65.52696,287.269,194.43918,190.45432,-175.11296,47.585136,-8.1048155,-173.989,-120.55202,-11.083262,74.39997,-102.436,-6.8959694,-75.37426,-9.745521,-97.67956,-97.430565,-192.5879,-61.442417,-221.81996,139.24142,163.62599,-129.37254,67.164246,111.10835,185.70584,-100.289566,-5.825032,179.78781,129.22903,68.53199,-56.83899
7664,67.716736,296.97842,201.37292,197.08833,-181.25427,49.439655,-8.21854,-180.26546,-125.06842,-11.36826,76.7836,-105.90293,-7.478663,-78.305954,-10.169128,-101.21148,-100.97831,-199.37762,-63.69931,-229.40727,144.43533,169.26202,-133.6487,69.726036,115.30865,192.28633,-103.82512,-5.757827,185.97395,134.00732,70.83602,-59.085278
3293,66.716805,290.8798,190.58464,185.23933,-170.24065,44.695156,-10.334255,-169.49841,-115.48242,-13.957853,77.188705,-103.646645,-3.3706186,-71.41677,-10.574355,-92.32719,-93.437386,-189.30211,-56.92159,-220.23091,136.65671,159.69176,-126.23176,62.05024,107.90132,184.67462,-96.33172,-7.7136292,179.41283,125.99988,71.17318,-56.659603
4641,68.787346,300.63135,200.09377,195.20534,-179.40857,47.89888,-9.597977,-178.37389,-122.68453,-13.131748,78.78617,-107.18147,-5.480562,-76.304344,-10.578464,-98.68722,-99.26525,-198.4432,-61.59034,-229.61858,143.45073,167.84389,-132.76352,67.156105,113.8011,192.56557,-102.13426,-7.0561585,186.52153,132.61897,72.78714,-59.089844
1486,67.185646,294.13373,197.70905,193.35443,-177.73541,47.94106,-8.745251,-176.60759,-122.030396,-11.980385,76.54304,-104.884384,-6.3859434,-76.12867,-10.121569,-98.59229,-98.69181,-195.92297,-61.848045,-226.07356,141.63211,166.14702,-131.41827,67.51468,112.7379,189.41245,-101.54916,-6.3657937,183.38304,131.23335,70.62054,-58.0276
3573,66.76427,291.1128,190.7634,185.398,-170.38977,44.75,-10.329312,-169.66408,-115.60029,-13.958834,77.24225,-103.72525,-3.390293,-71.49796,-10.587974,-92.41532,-93.52641,-189.47394,-56.97345,-220.41202,136.79976,159.83392,-126.320816,62.116558,108.01762,184.84178,-96.41671,-7.6997685,179.57632,126.13054,71.222115,-56.720016
1421,65.943,287.03113,186.68333,181.06198,-166.44424,43.37467,-10.703606,-165.9349,-112.53241,-14.371721,76.6467,-102.29108,-2.4273965,-69.41166,-10.678709,-89.61306,-90.93912,-185.56859,-54.843567,-216.51698,133.9536,156.29045,-123.47879,59.850803,105.57646,181.5386,-93.88751,-7.965394,176.57639,123.35107,70.61135,-55.836975
7846,66.76375,291.11023,190.76083,185.39526,-170.38728,44.749126,-10.329555,-169.66174,-115.59834,-13.9591,77.24188,-103.72436,-3.3896778,-71.49664,-10.588036,-92.41355,-93.52477,-189.47148,-56.972095,-220.40956,136.79794,159.8317,-126.31902,62.11512,108.01608,184.8397,-96.41511,-7.6999383,179.57443,126.12879,71.22175,-56.719463
153,0.6915356,2.4236104,-0.30354983,-0.08094041,0.058672298,-0.85995674,-0.80504936,0.7908378,0.9860244,-0.79536706,0.9236251,-0.85888034,0.9067165,0.98063743,0.18157959,0.57677263,0.34635,0.05968095,0.22327113,-0.5906553,-0.5985166,-0.10682541,-0.54305035,-0.97963977,-0.94441503,0.22553676,0.23943555,-1.0176326,0.31901667,-0.5966221,0.9454949,0.29213732
154,68.176025,298.5026,200.92305,196.50006,-180.62614,48.812187,-8.761788,-179.49475,-124.162865,-12.071159,77.5834,-106.45762,-6.711967,-77.50433,-10.276323,-100.31264,-100.398415,-199.05981,-62.992023,-229.55188,143.98267,168.79428,-133.4829,68.77771,114.65333,192.3979,-103.243996,-6.3403573,186.17387,133.41707,71.63852,-59.007774
1557,68.20439,298.59998,200.88972,196.45149,-180.57834,48.771324,-8.798343,-179.44482,-124.09999,-12.117681,77.63633,-106.49158,-6.6592846,-77.4515,-10.28658,-100.24662,-100.3539,-199.03575,-62.93734,-229.55792,143.95653,168.75749,-133.46078,68.71034,114.61305,192.40556,-103.20005,-6.3752055,186.18839,133.38033,71.6902,-59.007214
3758,68.20708,298.60562,200.87267,196.43214,-180.55962,48.760067,-8.805654,-179.425,-124.080444,-12.126835,77.64365,-106.493546,-6.6476893,-77.43617,-10.287845,-100.22815,-100.339806,-199.02077,-62.923206,-229.54796,143.94304,168.7418,-133.45053,68.69292,114.59822,192.39722,-103.18605,-6.382734,186.18196,133.36539,71.69747,-59.003403
4949,68.219444,298.65146,200.87134,196.42482,-180.55212,48.749294,-8.817945,-179.41765,-124.06594,-12.142626,77.66458,-106.50954,-6.6309543,-77.422966,-10.2921295,-100.21085,-100.32966,-199.02232,-62.907696,-229.56062,143.94223,168.73726,-133.44843,68.67395,114.591255,192.40924,-103.17614,-6.393829,186.19577,133.36032,71.71775,-59.006866
7232,68.183846,298.52744,200.90544,196.47737,-180.6042,48.796486,-8.77426,-179.47202,-124.13724,-12.086918,77.5995,-106.466225,-6.6933208,-77.483574,-10.279505,-100.286766,-100.37993,-199.0455,-62.97116,-229.54718,143.96907,168.77663,-133.47145,68.752235,114.635765,192.3947,-103.22571,-6.352382,186.17337,133.4002,71.654236,-59.005627
3575,72.485146,316.02365,206.2482,197.84595,-182.56796,48.748356,-11.434903,-184.4568,-124.95365,-15.841479,84.453636,-112.597824,-3.191663,-77.72003,-13.140333,-97.87409,-99.49512,-204.75508,-58.81313,-238.48447,150.10664,171.32564,-133.21336,65.57431,118.68372,201.2802,-102.534996,-7.04947,195.55394,137.8899,77.85007,-64.02538
6060,54.18906,234.24944,149.38501,146.89035,-134.26105,33.084984,-9.926236,-131.28917,-88.36607,-12.6343155,63.364323,-83.639946,0.24346796,-53.36191,-7.4927692,-71.794304,-72.927635,-149.01581,-44.43234,-175.52357,104.63143,126.66681,-102.52998,46.98477,81.78104,145.30635,-75.82025,-9.148092,142.21844,96.63361,58.070415,-42.319855
4241,48.114048,206.8749,129.40193,128.03464,-116.65148,27.51108,-9.744062,-112.8741,-75.193855,-12.03514,56.743587,-73.94276,2.06945,-44.63981,-6.1530905,-61.641666,-62.811775,-129.46747,-38.086224,-153.85825,89.3046,110.544235,-90.69468,39.52311,69.29832,126.33272,-65.70437,-9.706808,124.35986,82.541504,51.750008,-35.587498
8199,72.03752,315.3355,210.9681,205.42319,-188.98198,51.001263,-9.649959,-188.46344,-129.91557,-13.398901,82.32053,-112.386604,-6.529473,-81.1237,-11.337609,-104.234474,-104.76493,-209.06844,-65.02926,-241.36508,151.8529,176.60425,-139.11981,71.259,120.68229,202.86807,-107.636444,-6.6604238,196.22153,140.35461,76.14625,-62.808155
156,31.865568,132.5996,70.87471,71.843796,-64.20836,10.023893,-10.746327,-58.354618,-34.97434,-12.235716,40.048126,-47.561497,9.510161,-17.63784,-2.9280484,-29.718838,-31.880651,-72.59307,-17.388067,-92.207085,44.68886,62.803886,-55.568058,15.300201,32.217716,72.54124,-34.810463,-12.539327,74.06135,40.957485,35.8144,-16.596483
1810,32.446724,135.3556,73.45711,74.42743,-66.610794,10.894059,-10.566583,-60.79974,-36.89304,-12.052714,40.54427,-48.548023,8.993322,-18.95395,-2.9970133,-31.334023,-33.374523,-75.07048,-18.5093,-94.76872,46.616642,64.96577,-57.18609,16.588531,33.883137,74.749405,-36.2976,-12.320809,76.09224,42.807438,36.29094,-17.3507
4175,32.445038,135.34947,73.45893,74.4313,-66.614136,10.896121,-10.5643635,-60.801834,-36.896645,-12.049855,40.54083,-48.546005,8.989947,-18.956732,-2.9956732,-31.338697,-33.377872,-75.07178,-18.513784,-94.768074,46.61703,64.968315,-57.188915,16.593082,33.884426,74.748245,-36.300842,-12.319466,76.09048,42.8087,36.287796,-17.349537
5140,32.436092,135.31607,73.464745,74.445885,-66.626884,10.905601,-10.5536785,-60.81002,-36.912216,-12.03617,40.523586,-48.534817,8.974271,-18.969187,-2.9899158,-31.358707,-33.391632,-75.07507,-18.53293,-94.76201,46.61778,64.97772,-57.198883,16.61318,33.88996,74.740456,-36.314102,-12.312237,76.08022,42.81366,36.27186,-17.34435
6514,32.445038,135.34943,73.45889,74.43127,-66.61412,10.896112,-10.564366,-60.80181,-36.89664,-12.049858,40.54083,-48.545998,8.989955,-18.956728,-2.9956748,-31.338675,-33.377872,-75.07174,-18.513783,-94.76804,46.617012,64.968315,-57.188896,16.593073,33.88442,74.74822,-36.300835,-12.319468,76.09046,42.8087,36.287804,-17.349535
6534,32.468884,135.44992,73.45546,74.40187,-66.587685,10.875314,-10.589256,-60.78817,-36.86186,-12.084287,40.587105,-48.577374,9.028419,-18.92879,-3.0097497,-31.29212,-33.349197,-75.073135,-18.468166,-94.789085,46.623753,64.95353,-57.164974,16.54523,33.875298,74.77723,-36.27048,-12.336487,76.12879,42.8032,36.330086,-17.362535
6812,32.449963,135.36824,73.45384,74.41977,-66.60412,10.890087,-10.570818,-60.79566,-36.88587,-12.058339,40.551155,-48.55201,8.999971,-18.948483,-2.9996238,-31.324797,-33.368042,-75.06813,-18.5004,-94.769775,46.616196,64.960915,-57.180237,16.57952,33.880665,74.751915,-36.29115,-12.323358,76.09621,42.805107,36.29712,-17.352852
934,32.446754,135.35574,73.45704,74.42729,-66.610634,10.894001,-10.566634,-60.799644,-36.892925,-12.052788,40.54435,-48.54805,8.993416,-18.95386,-2.9970574,-31.333868,-33.374397,-75.07043,-18.509146,-94.76866,46.616627,64.96564,-57.185963,16.588392,33.883076,74.74942,-36.297493,-12.320832,76.09228,42.807377,36.29101,-17.350737
1428,32.44635,135.35452,73.4577,74.42826,-66.61153,10.894616,-10.566035,-60.80038,-36.893913,-12.05208,40.54357,-48.547604,8.992575,-18.954659,-2.9967887,-31.335033,-33.375286,-75.07092,-18.510187,-94.768616,46.617,64.966415,-57.18652,16.58952,33.883614,74.74936,-36.298283,-12.320391,76.09215,42.80792,36.29026,-17.350554
1459,32.446735,135.35565,73.45711,74.42743,-66.6108,10.894061,-10.566584,-60.79973,-36.893055,-12.052715,40.544285,-48.54803,8.993324,-18.953955,-2.9970145,-31.334026,-33.374535,-75.070465,-18.509304,-94.768715,46.616653,64.965775,-57.18609,16.588533,33.88314,74.7494,-36.297615,-12.320811,76.09223,42.807438,36.290936,-17.350704
3603,42.334038,180.2685,107.77025,107.139656,-97.13926,20.856228,-10.331923,-92.62094,-60.07546,-12.3907995,50.95044,-64.48522,5.1186647,-34.43119,-5.043075,-49.530804,-51.19599,-108.4917,-30.151283,-131.31029,72.82631,92.82801,-77.65972,30.228857,55.490406,106.68876,-54.110916,-10.943831,106.045235,67.10318,46.21783,-28.647287
6694,45.32667,193.80229,117.80838,116.62006,-106.00013,23.704428,-10.3663,-101.90908,-66.75187,-12.620789,54.179607,-69.27919,4.1294537,-38.87143,-5.705233,-54.692154,-56.306465,-118.29558,-33.38767,-142.1241,80.53851,100.93321,-83.582924,34.050076,61.802067,116.165215,-59.222237,-10.602405,114.95867,74.210556,49.295097,-32.027355
7214,42.334038,180.2685,107.77025,107.139656,-97.13926,20.856228,-10.331923,-92.62094,-60.07546,-12.3907995,50.95044,-64.48522,5.1186647,-34.43119,-5.043075,-49.530804,-51.19599,-108.4917,-30.151283,-131.31029,72.82631,92.82801,-77.65972,30.228857,55.490406,106.68876,-54.110916,-10.943831,106.045235,67.10318,46.21783,-28.647287
296,20.918013,82.88854,32.47924,35.077217,-29.958164,-1.1042336,-11.153566,-22.803375,-9.042362,-12.064625,28.657095,-29.896185,14.009115,-0.28709033,-0.8042172,-9.163437,-11.79121,-35.261448,-4.0752573,-51.54114,15.579507,31.492897,-32.49148,-0.17168856,8.169833,37.07072,-14.66619,-14.065454,40.73448,13.866326,25.0463,-4.1966057
159,72.702614,318.54547,214.23114,208.79195,-192.09772,52.14801,-9.3534775,-191.54865,-132.42174,-13.073602,82.81606,-113.54258,-7.2913923,-82.84682,-11.360667,-106.420525,-106.75549,-212.1883,-66.607315,-244.52696,154.23175,179.38718,-141.26927,73.03039,122.76737,205.5561,-109.61021,-6.36228,198.66022,142.67323,76.63685,-63.675446
365,72.587296,318.0277,213.86789,208.4551,-191.78236,52.049965,-9.345112,-191.2151,-132.1882,-13.055827,82.68614,-113.35989,-7.265726,-82.692894,-11.332626,-106.245155,-106.57739,-211.83203,-66.50169,-244.1277,153.95038,179.09677,-141.0594,72.904076,122.54064,205.20444,-109.43225,-6.369882,198.32716,142.41681,76.51338,-63.548927
1855,72.34331,317.32925,214.91653,209.7937,-193.03204,52.784134,-8.802407,-192.40416,-133.48836,-12.377614,82.065506,-113.13437,-8.120014,-83.69406,-11.160493,-107.57523,-107.58478,-212.73021,-67.59461,-244.63225,154.67223,180.13354,-141.85008,74.160416,123.40092,205.56827,-110.42252,-5.89722,198.54323,143.28477,75.92367,-63.651394
2106,72.850525,319.11038,214.19363,208.6274,-191.95503,52.01912,-9.512944,-191.46834,-132.22197,-13.277975,83.0875,-113.73263,-7.0637875,-82.681625,-11.445411,-106.15178,-106.579926,-212.18799,-66.345116,-244.66959,154.25337,179.28925,-141.15775,72.75301,122.710045,205.71603,-109.4416,-6.4722905,198.85307,142.63013,76.88928,-63.762726
2628,72.25712,317.03674,215.02284,209.94307,-193.1805,52.911537,-8.690604,-192.56331,-133.6837,-12.235184,81.90519,-113.03172,-8.281129,-83.85881,-11.131276,-107.77723,-107.72104,-212.80807,-67.759865,-244.61829,154.75888,180.2481,-141.9154,74.36673,123.52986,205.55052,-110.5573,-5.788102,198.50476,143.40294,75.76632,-63.657734
3307,72.85507,319.1274,214.19028,208.62032,-191.94861,52.013832,-9.518541,-191.46324,-132.2135,-13.284997,83.09616,-113.73825,-7.055729,-82.67478,-11.447775,-106.14175,-106.57315,-212.18604,-66.33602,-244.6723,154.25206,179.28445,-141.15349,72.74286,122.70619,205.71944,-109.43504,-6.476631,198.85756,142.62672,76.89743,-63.76441
4519,72.82502,319.0206,214.24039,208.70395,-192.02371,52.061653,-9.473482,-191.52263,-132.29646,-13.228112,83.03213,-113.70339,-7.124071,-82.73909,-11.426635,-106.238045,-106.642845,-212.22461,-66.42269,-244.67453,154.2764,179.34398,-141.20813,72.836334,122.74749,205.71149,-109.50274,-6.4439545,198.83815,142.66707,76.838135,-63.753292
4538,72.90207,319.29465,214.1029,208.46432,-191.81277,51.93837,-9.592117,-191.36963,-132.07529,-13.379001,83.201965,-113.79212,-6.940861,-82.57078,-11.491235,-105.97199,-106.44696,-212.1168,-66.1767,-244.66354,154.22023,179.17662,-141.04169,72.58077,122.647736,205.73326,-109.31295,-6.520994,198.89311,142.56656,76.99279,-63.794994
5310,72.864944,319.1564,214.13704,208.54129,-191.8792,51.98163,-9.544442,-191.41112,-132.14998,-13.3179455,83.126945,-113.746544,-7.0123982,-82.62882,-11.463499,-106.06833,-106.5153,-212.13956,-66.26934,-244.64523,154.22601,179.22707,-141.09697,72.675606,122.67392,205.70438,-109.37879,-6.491259,198.85196,142.59148,76.92433,-63.77051
5864,72.71101,318.60086,214.35124,208.93106,-192.22481,52.201694,-9.326378,-191.66583,-132.53174,-13.040573,82.80506,-113.56414,-7.3426013,-82.924965,-11.351409,-106.527725,-106.84595,-212.29955,-66.69307,-244.62477,154.31252,179.49734,-141.3603,73.12341,122.845894,205.63438,-109.69932,-6.341512,198.72572,142.75902,76.62805,-63.69537
6510,72.59163,317.97806,213.49005,207.97597,-191.3518,51.86186,-9.462887,-190.84695,-131.80711,-13.201866,82.78062,-113.33256,-7.0564027,-82.421135,-11.388735,-105.8468,-106.25087,-211.48888,-66.164604,-243.85728,153.72044,178.72984,-140.73344,72.55067,122.30013,205.00465,-109.112404,-6.447191,198.1766,142.15436,76.593796,-63.521244
